date,NO,NO2,NOXasNO2,wd,ws,temp,site,code
2018-02-21 21:00:00,0.26308,17.70251,18.10589,,,,Borehamwood Meadow Park,BDMP
2018-02-21 22:00:00,0.19731,13.46601,13.76855,,,,Borehamwood Meadow Park,BDMP
2018-02-21 23:00:00,0.23019,15.33209,15.68505,,,,Borehamwood Meadow Park,BDMP
2018-02-22 00:00:00,0.21954,13.13142,13.46804,,,,Borehamwood Meadow Park,BDMP
2018-02-22 01:00:00,0.17563,13.73747,14.00676,,,,Borehamwood Meadow Park,BDMP
2018-02-22 02:00:00,0.19759,10.30312,10.60608,,,,Borehamwood Meadow Park,BDMP
2018-02-22 03:00:00,0.13172,11.06068,11.26265,,,,Borehamwood Meadow Park,BDMP
2018-02-22 04:00:00,0.16466,14.54554,14.79801,,,,Borehamwood Meadow Park,BDMP
2018-02-22 05:00:00,0.29638,18.83853,19.29297,,,,Borehamwood Meadow Park,BDMP
2018-02-22 06:00:00,1.05379,41.91965,43.53545,,,,Borehamwood Meadow Park,BDMP
2018-02-22 07:00:00,2.73328,45.3546,49.54556,,,,Borehamwood Meadow Park,BDMP
2018-02-22 08:00:00,5.86172,35.40619,44.39403,,,,Borehamwood Meadow Park,BDMP
2018-02-22 09:00:00,8.0681,31.97262,44.34353,,,,Borehamwood Meadow Park,BDMP
2018-02-22 10:00:00,4.18224,20.25405,26.66672,,,,Borehamwood Meadow Park,BDMP
2018-02-22 11:00:00,9.41827,28.79127,43.23242,,,,Borehamwood Meadow Park,BDMP
2018-02-22 12:00:00,6.19103,24.14365,33.63644,,,,Borehamwood Meadow Park,BDMP
2018-02-22 13:00:00,7.93638,25.00286,37.1718,,,,Borehamwood Meadow Park,BDMP
2018-02-22 14:00:00,7.44241,24.85117,36.2627,,,,Borehamwood Meadow Park,BDMP
2018-02-22 15:00:00,6.05931,24.0931,33.38391,,,,Borehamwood Meadow Park,BDMP
2018-02-22 16:00:00,2.3381,23.03118,26.61622,,,,Borehamwood Meadow Park,BDMP
2018-02-22 17:00:00,0.955,27.42464,28.88895,,,,Borehamwood Meadow Park,BDMP
2018-02-22 18:00:00,1.94293,54.04121,57.02032,,,,Borehamwood Meadow Park,BDMP
2018-02-22 19:00:00,2.99672,67.47595,72.07086,,,,Borehamwood Meadow Park,BDMP
2018-02-22 20:00:00,0.98793,48.78833,50.30314,,,,Borehamwood Meadow Park,BDMP
2018-02-22 21:00:00,0.59276,30.95987,31.86875,,,,Borehamwood Meadow Park,BDMP
2018-02-22 22:00:00,0.32931,23.03047,23.5354,,,,Borehamwood Meadow Park,BDMP
2018-02-22 23:00:00,0.29638,21.21227,21.66671,,,,Borehamwood Meadow Park,BDMP
2018-02-23 00:00:00,0.26382,17.53313,17.93765,,,,Borehamwood Meadow Park,BDMP
2018-02-23 01:00:00,0.26382,16.45418,16.85869,,,,Borehamwood Meadow Park,BDMP
2018-02-23 02:00:00,0.23084,16.63961,16.99356,,,,Borehamwood Meadow Park,BDMP
2018-02-23 03:00:00,0.32977,20.1294,20.63504,,,,Borehamwood Meadow Park,BDMP
2018-02-23 04:00:00,0.4287,22.50651,23.16384,,,,Borehamwood Meadow Park,BDMP
2018-02-23 05:00:00,0.75848,33.93682,35.0998,,,,Borehamwood Meadow Park,BDMP
2018-02-23 06:00:00,1.35206,37.12332,39.19646,,,,Borehamwood Meadow Park,BDMP
2018-02-23 07:00:00,5.80398,48.09992,56.99924,,,,Borehamwood Meadow Park,BDMP
2018-02-23 08:00:00,9.26659,39.45265,53.66122,,,,Borehamwood Meadow Park,BDMP
2018-02-23 09:00:00,14.27912,33.48646,55.3808,,,,Borehamwood Meadow Park,BDMP
2018-02-23 10:00:00,4.45192,16.74227,23.56845,,,,Borehamwood Meadow Park,BDMP
2018-02-23 11:00:00,6.92521,22.30652,32.92502,,,,Borehamwood Meadow Park,BDMP
2018-02-23 12:00:00,6.13376,23.0143,32.41926,,,,Borehamwood Meadow Park,BDMP
2018-02-23 13:00:00,6.23269,23.41895,32.9756,,,,Borehamwood Meadow Park,BDMP
2018-02-23 14:00:00,5.57314,22.10374,30.6491,,,,Borehamwood Meadow Park,BDMP
2018-02-23 15:00:00,3.7594,22.45712,28.22145,,,,Borehamwood Meadow Park,BDMP
2018-02-23 16:00:00,1.1542,17.65146,19.42121,,,,Borehamwood Meadow Park,BDMP
2018-02-23 17:00:00,1.02229,20.4331,22.00059,,,,Borehamwood Meadow Park,BDMP
2018-02-23 18:00:00,0.85741,20.38247,21.69714,,,,Borehamwood Meadow Park,BDMP
2018-02-23 19:00:00,0.89038,23.16416,24.5294,,,,Borehamwood Meadow Park,BDMP
2018-02-23 20:00:00,0.7255,24.93427,26.04668,,,,Borehamwood Meadow Park,BDMP
2018-02-23 21:00:00,0.7255,24.98484,26.09725,,,,Borehamwood Meadow Park,BDMP
2018-02-23 22:00:00,0.95634,27.15969,28.62606,,,,Borehamwood Meadow Park,BDMP
2018-02-23 23:00:00,0.52764,21.59617,22.4052,,,,Borehamwood Meadow Park,BDMP
2018-02-24 00:00:00,0.35225,20.32645,20.86656,,,,Borehamwood Meadow Park,BDMP
2018-02-24 01:00:00,0.35225,19.98881,20.52892,,,,Borehamwood Meadow Park,BDMP
2018-02-24 02:00:00,0.29721,17.92914,18.38486,,,,Borehamwood Meadow Park,BDMP
2018-02-24 03:00:00,0.29721,20.20826,20.66397,,,,Borehamwood Meadow Park,BDMP
2018-02-24 04:00:00,0.4293,22.7913,23.44956,,,,Borehamwood Meadow Park,BDMP
2018-02-24 05:00:00,0.59442,25.98212,26.89355,,,,Borehamwood Meadow Park,BDMP
2018-02-24 06:00:00,0.89163,30.89499,32.26214,,,,Borehamwood Meadow Park,BDMP
2018-02-24 07:00:00,3.76466,37.53078,43.30318,,,,Borehamwood Meadow Park,BDMP
2018-02-24 08:00:00,4.78838,25.78105,33.12313,,,,Borehamwood Meadow Park,BDMP
2018-02-24 09:00:00,5.77908,21.27382,30.13496,,,,Borehamwood Meadow Park,BDMP
2018-02-24 10:00:00,4.68931,16.96843,24.15862,,,,Borehamwood Meadow Park,BDMP
2018-02-24 11:00:00,4.35908,15.70214,22.38597,,,,Borehamwood Meadow Park,BDMP
2018-02-24 12:00:00,4.12792,15.34753,21.67691,,,,Borehamwood Meadow Park,BDMP
2018-02-24 13:00:00,2.70791,12.66273,16.8148,,,,Borehamwood Meadow Park,BDMP
2018-02-24 14:00:00,2.57582,13.27044,17.21998,,,,Borehamwood Meadow Park,BDMP
2018-02-24 15:00:00,2.11349,13.92869,17.16933,,,,Borehamwood Meadow Park,BDMP
2018-02-24 16:00:00,1.61814,18.68933,21.17044,,,,Borehamwood Meadow Park,BDMP
2018-02-24 17:00:00,1.08977,22.94348,24.61444,,,,Borehamwood Meadow Park,BDMP
2018-02-24 18:00:00,0.82558,25.27315,26.53902,,,,Borehamwood Meadow Park,BDMP
2018-02-24 19:00:00,0.72651,24.96923,26.0832,,,,Borehamwood Meadow Park,BDMP
2018-02-24 20:00:00,0.59442,21.98101,22.89244,,,,Borehamwood Meadow Park,BDMP
