date,O3,NO,NO2,NOXasNO2,wd,ws,temp,site,code
2018-02-03 01:00:00,50.09207,0.32693,1.95916,2.46045,301.0,2.9,-1.2,High Muffles,HM
2018-02-03 02:00:00,41.76002,0.39844,1.75488,2.36581,291.5,2.9,-1.3,High Muffles,HM
2018-02-03 03:00:00,37.31959,0.33714,2.36935,2.88629,287.0,2.4,-0.9,High Muffles,HM
2018-02-03 04:00:00,40.91185,0.3065,2.36903,2.83898,282.0,2.4,-0.3,High Muffles,HM
2018-02-03 05:00:00,37.36948,0.39844,2.32267,2.93361,269.0,2.5,0.3,High Muffles,HM
2018-02-03 06:00:00,37.71873,0.3065,2.46366,2.93361,280.7,1.8,0.6,High Muffles,HM
2018-02-03 07:00:00,38.26755,0.45974,2.89111,3.59604,271.5,1.5,0.7,High Muffles,HM
2018-02-03 08:00:00,37.12002,0.42909,1.99178,2.64971,264.8,1.1,0.9,High Muffles,HM
2018-02-03 09:00:00,37.71873,0.27585,2.46334,2.88629,274.0,0.5,1.2,High Muffles,HM
2018-02-03 10:00:00,46.35013,0.3065,1.65928,2.12923,101.4,0.3,1.4,High Muffles,HM
2018-02-03 11:00:00,57.72562,0.49039,1.51926,2.27118,116.1,0.4,1.6,High Muffles,HM
2018-02-03 12:00:00,64.36133,0.42909,1.23472,1.89265,88.0,1.0,1.9,High Muffles,HM
2018-02-03 13:00:00,68.35273,0.33714,1.18644,1.70339,74.1,1.7,2.0,High Muffles,HM
2018-02-03 14:00:00,61.56735,0.39844,3.03242,3.64335,45.8,1.7,2.2,High Muffles,HM
2018-02-03 15:00:00,56.67788,0.67429,6.06355,7.09744,19.3,2.4,1.4,High Muffles,HM
2018-02-03 16:00:00,57.2267,0.55169,6.39348,7.23939,3.9,3.9,1.0,High Muffles,HM
2018-02-03 17:00:00,58.07487,0.21455,4.35534,4.68431,4.3,4.9,1.3,High Muffles,HM
2018-02-03 18:00:00,56.02928,0.36779,3.22136,3.7853,13.5,4.1,1.3,High Muffles,HM
2018-02-03 19:00:00,57.97509,0.2452,2.03717,2.41313,24.1,4.4,1.8,High Muffles,HM
2018-02-03 20:00:00,56.27874,0.3065,1.37538,1.84534,39.5,4.2,2.4,High Muffles,HM
2018-02-03 21:00:00,54.63229,0.39844,1.75488,2.36581,64.7,4.1,2.5,High Muffles,HM
2018-02-03 22:00:00,55.68003,0.2452,1.37474,1.7507,71.9,3.6,2.2,High Muffles,HM
2018-02-03 23:00:00,55.48046,0.36779,2.7482,3.31214,60.2,3.8,1.4,High Muffles,HM
2018-02-04 00:00:00,56.81093,0.36776,1.07758,1.64146,48.6,3.4,0.5,High Muffles,HM
2018-02-04 01:00:00,58.07487,0.24517,0.76047,1.1364,38.0,3.4,-0.1,High Muffles,HM
2018-02-04 02:00:00,51.83831,0.27582,0.66613,1.08905,36.9,3.7,-0.4,High Muffles,HM
2018-02-04 03:00:00,45.35228,0.12259,0.75904,0.947,34.9,4.0,-0.5,High Muffles,HM
2018-02-04 04:00:00,49.44347,0.21453,1.04421,1.37315,42.1,4.3,-0.4,High Muffles,HM
2018-02-04 05:00:00,54.28304,0.30647,0.85589,1.3258,41.8,4.5,-0.2,High Muffles,HM
2018-02-04 06:00:00,57.07702,0.39841,0.90432,1.5152,41.4,4.1,-0.1,High Muffles,HM
2018-02-04 07:00:00,56.92734,0.30647,0.80854,1.27845,42.1,4.0,0.0,High Muffles,HM
2018-02-04 08:00:00,58.17466,0.24517,0.85517,1.2311,41.8,3.6,0.4,High Muffles,HM
2018-02-04 09:00:00,61.8667,0.33711,0.5248,1.0417,45.5,3.6,1.2,High Muffles,HM
2018-02-04 10:00:00,59.47186,0.21453,0.94951,1.27845,51.4,4.6,1.8,High Muffles,HM
2018-02-04 11:00:00,61.01853,0.33711,1.093,1.6099,57.1,5.0,2.0,High Muffles,HM
2018-02-04 12:00:00,65.05982,0.33711,1.093,1.6099,57.6,4.9,2.0,High Muffles,HM
2018-02-04 13:00:00,67.10541,0.24517,1.18662,1.56255,55.7,4.9,1.9,High Muffles,HM
2018-02-04 14:00:00,70.44821,0.42905,1.14143,1.7993,52.4,4.2,1.4,High Muffles,HM
2018-02-04 15:00:00,69.94929,0.21453,1.13891,1.46785,48.2,3.7,0.9,High Muffles,HM
2018-02-04 16:00:00,67.05552,0.27582,1.13963,1.56255,43.3,3.5,0.5,High Muffles,HM
2018-02-04 17:00:00,59.47186,0.42905,1.28348,1.94135,40.8,3.3,0.1,High Muffles,HM
2018-02-04 18:00:00,59.47186,0.39841,1.61457,2.22545,42.8,3.4,0.0,High Muffles,HM
2018-02-04 19:00:00,64.06197,0.27582,0.71348,1.1364,49.4,3.3,-0.1,High Muffles,HM
2018-02-04 20:00:00,66.30713,0.30647,0.57179,1.0417,55.6,3.3,-0.2,High Muffles,HM
2018-02-04 21:00:00,65.65853,0.24517,0.47637,0.8523,63.0,3.2,-0.3,High Muffles,HM
2018-02-04 22:00:00,65.90799,0.30647,0.61914,1.08905,65.3,3.0,-0.5,High Muffles,HM
2018-02-04 23:00:00,63.36348,0.27582,0.42938,0.8523,62.1,3.2,-0.9,High Muffles,HM
2018-02-05 00:00:00,59.27229,0.32687,0.82555,1.32674,61.0,3.0,0.0,High Muffles,HM
2018-02-05 01:00:00,61.46756,0.16343,0.82344,1.07403,61.5,2.8,-0.5,High Muffles,HM
2018-02-05 02:00:00,66.95574,0.39837,0.479,1.08982,61.9,2.7,-1.1,High Muffles,HM
2018-02-05 03:00:00,62.36563,0.27579,0.47741,0.90029,49.6,2.3,-1.6,High Muffles,HM
2018-02-05 04:00:00,64.71057,0.45966,0.57456,1.27936,33.5,2.0,-1.9,High Muffles,HM
2018-02-05 05:00:00,68.95144,0.36772,0.90506,1.46889,25.5,2.3,-2.3,High Muffles,HM
2018-02-05 06:00:00,59.871,0.33708,0.57297,1.08982,25.2,2.5,-2.6,High Muffles,HM
2018-02-05 07:00:00,63.36348,0.30644,0.85688,1.32674,21.3,2.3,-2.9,High Muffles,HM
2018-02-05 08:00:00,65.10971,0.33708,0.95204,1.46889,17.2,2.0,-2.5,High Muffles,HM
2018-02-05 09:00:00,62.61509,0.45966,2.32776,3.03255,45.7,2.0,-2.0,High Muffles,HM
2018-02-05 10:00:00,64.06197,0.4903,2.37554,3.12732,91.3,2.9,0.1,High Muffles,HM
2018-02-05 11:00:00,65.95789,0.52094,1.99686,2.79563,104.4,2.6,0.5,High Muffles,HM
2018-02-05 12:00:00,65.30928,0.33708,1.56803,2.08488,115.9,2.1,0.0,High Muffles,HM
2018-02-05 13:00:00,61.81681,0.4903,3.51274,4.26452,114.4,1.7,-0.1,High Muffles,HM
2018-02-05 14:00:00,63.81251,0.42901,1.66399,2.3218,111.0,1.3,-0.1,High Muffles,HM
2018-02-05 15:00:00,61.2181,0.33708,1.47326,1.99011,89.2,0.4,-0.6,High Muffles,HM
2018-02-05 16:00:00,46.40003,0.42901,1.37969,2.03749,4.0,1.4,-1.3,High Muffles,HM
2018-02-05 17:00:00,62.11616,0.21451,2.37196,2.70087,5.5,2.2,-2.3,High Muffles,HM
2018-02-05 18:00:00,57.8753,0.27579,2.04107,2.46395,358.0,2.4,-2.9,High Muffles,HM
2018-02-05 19:00:00,53.08562,0.36772,2.13703,2.70087,344.2,1.9,-3.1,High Muffles,HM
2018-02-05 20:00:00,53.68433,0.36772,3.03732,3.60115,0.8,1.1,-3.3,High Muffles,HM
2018-02-05 21:00:00,55.231,0.27579,4.41025,4.83313,313.3,1.1,-3.5,High Muffles,HM
2018-02-05 22:00:00,57.82541,0.30644,2.75222,3.22208,304.6,1.8,-3.6,High Muffles,HM
2018-02-05 23:00:00,55.33078,0.27579,1.51985,1.94273,309.0,2.9,-4.2,High Muffles,HM
2018-02-06 00:00:00,57.07702,0.32684,1.39555,1.89669,286.5,2.4,-3.7,High Muffles,HM
2018-02-06 01:00:00,60.07057,0.28598,2.0272,2.4657,310.2,2.8,-4.0,High Muffles,HM
2018-02-06 02:00:00,58.92304,0.30641,2.84939,3.31921,310.4,3.0,-4.1,High Muffles,HM
2018-02-06 03:00:00,58.22455,0.30641,3.27614,3.74596,308.0,3.0,-4.4,High Muffles,HM
2018-02-06 04:00:00,56.5781,0.33705,3.46625,3.98305,301.7,3.0,-4.5,High Muffles,HM
2018-02-06 05:00:00,52.73637,0.33705,3.41883,3.93563,299.8,2.8,-4.8,High Muffles,HM
2018-02-06 06:00:00,57.57595,0.24513,3.70203,4.07788,306.6,2.7,-5.0,High Muffles,HM
2018-02-06 07:00:00,58.5239,0.1532,3.74814,3.98305,297.8,2.4,-5.2,High Muffles,HM
2018-02-06 08:00:00,55.97939,0.45961,4.17925,4.88398,280.4,2.5,-5.0,High Muffles,HM
2018-02-06 09:00:00,54.68218,0.27577,4.55598,4.97881,271.8,2.3,-4.2,High Muffles,HM
2018-02-06 10:00:00,57.07702,0.36769,4.41503,4.97881,276.5,2.5,-3.5,High Muffles,HM
2018-02-06 11:00:00,60.86885,0.42897,3.79948,4.45722,262.7,2.4,-2.7,High Muffles,HM
2018-02-06 12:00:00,53.73422,0.58217,5.41384,6.30649,258.7,2.9,-1.9,High Muffles,HM
2018-02-06 13:00:00,51.83831,0.61282,5.98328,6.92292,272.3,3.2,-1.6,High Muffles,HM
2018-02-06 14:00:00,51.2396,0.70474,6.17426,7.25484,312.5,3.8,-0.6,High Muffles,HM
2018-02-06 15:00:00,50.19186,0.94986,12.24715,13.70358,343.1,8.1,0.1,High Muffles,HM
2018-02-06 16:00:00,52.88605,0.52089,13.71098,14.50968,344.3,9.1,0.2,High Muffles,HM
2018-02-06 17:00:00,51.58885,0.1532,14.89119,15.1261,343.3,8.8,-0.2,High Muffles,HM
2018-02-06 18:00:00,49.54325,0.1532,15.83954,16.07444,340.4,8.6,-0.8,High Muffles,HM
2018-02-06 19:00:00,56.77767,0.24513,11.0517,11.42756,341.6,8.5,-0.8,High Muffles,HM
2018-02-06 20:00:00,59.47186,0.1532,7.44668,7.68159,341.0,8.8,-0.8,High Muffles,HM
2018-02-06 21:00:00,58.97294,0.30641,7.21178,7.68159,342.2,8.5,-1.1,High Muffles,HM
2018-02-06 22:00:00,57.92519,0.27577,6.50008,6.92292,341.4,8.1,-1.4,High Muffles,HM
2018-02-06 23:00:00,53.38498,0.33705,9.67791,10.19471,339.1,7.4,-1.7,High Muffles,HM
2018-02-07 00:00:00,56.34526,0.28595,8.67212,9.11057,337.8,7.0,-1.9,High Muffles,HM
2018-02-07 01:00:00,58.40749,0.20425,7.53203,7.84522,338.6,6.9,-2.2,High Muffles,HM
2018-02-07 02:00:00,58.42412,0.39829,7.26614,7.87685,336.4,7.1,-2.5,High Muffles,HM
2018-02-07 03:00:00,61.2181,0.33702,5.17736,5.69411,340.1,6.8,-2.9,High Muffles,HM
2018-02-07 04:00:00,58.42412,0.2451,7.12142,7.49724,342.6,6.7,-3.0,High Muffles,HM
2018-02-07 05:00:00,59.17251,0.21447,7.12095,7.44979,342.7,6.4,-3.2,High Muffles,HM
2018-02-07 06:00:00,58.72347,0.2451,7.64338,8.0192,343.6,6.5,-3.5,High Muffles,HM
2018-02-07 07:00:00,60.96864,0.30638,7.02747,7.49724,344.0,5.8,-3.6,High Muffles,HM
2018-02-07 08:00:00,62.86455,0.58212,6.98428,7.87685,341.3,6.0,-3.1,High Muffles,HM
2018-02-07 09:00:00,67.00563,1.19488,6.23454,8.06665,343.2,5.5,-1.9,High Muffles,HM
2018-02-07 10:00:00,69.74972,2.0221,7.10144,10.20194,344.0,5.1,-0.6,High Muffles,HM
2018-02-07 11:00:00,75.08821,1.43998,4.625,6.83293,339.3,4.9,0.6,High Muffles,HM
2018-02-07 12:00:00,79.02972,0.82722,2.43278,3.70117,336.0,4.2,1.3,High Muffles,HM
2018-02-07 13:00:00,79.62843,0.76595,2.14713,3.32156,326.2,4.0,1.6,High Muffles,HM
2018-02-07 14:00:00,78.68047,0.70467,2.38344,3.46392,315.7,3.6,1.4,High Muffles,HM
2018-02-07 15:00:00,75.73682,0.58212,1.90703,2.7996,296.6,2.5,0.3,High Muffles,HM
2018-02-07 16:00:00,67.35488,0.61276,4.61221,5.55175,272.9,2.6,-1.0,High Muffles,HM
2018-02-07 17:00:00,67.45466,0.39829,3.84968,4.46038,278.8,2.7,-1.8,High Muffles,HM
2018-02-07 18:00:00,61.51745,0.39829,4.94105,5.55175,281.7,2.9,-2.2,High Muffles,HM
2018-02-07 19:00:00,54.28304,0.21447,7.59546,7.9243,271.6,2.8,-2.6,High Muffles,HM
2018-02-07 20:00:00,49.64304,0.36765,9.59076,10.15449,247.5,2.5,-3.1,High Muffles,HM
2018-02-07 21:00:00,44.25465,0.30638,12.34197,12.81174,224.9,2.6,-3.5,High Muffles,HM
2018-02-07 22:00:00,38.06798,0.33702,16.47067,16.98742,217.9,2.9,-3.7,High Muffles,HM
2018-02-07 23:00:00,25.34539,0.33702,28.14359,28.66034,216.0,3.2,-4.0,High Muffles,HM
2018-02-08 00:00:00,18.29392,0.36762,39.95647,40.52015,220.1,4.4,-2.4,High Muffles,HM
2018-02-08 01:00:00,12.839,0.40847,45.71862,46.34492,225.3,5.1,-2.8,High Muffles,HM
2018-02-08 02:00:00,12.37334,0.42889,44.4527,45.11032,229.0,4.9,-2.9,High Muffles,HM
2018-02-08 03:00:00,22.40173,0.52079,33.39034,34.18888,228.2,5.0,-2.6,High Muffles,HM
2018-02-08 04:00:00,32.43013,0.52079,20.80693,21.60547,225.9,5.3,-2.2,High Muffles,HM
2018-02-08 05:00:00,36.67099,0.42889,15.39216,16.04978,221.4,5.2,-1.9,High Muffles,HM
2018-02-08 06:00:00,35.274,0.33698,15.20068,15.71739,221.6,5.8,-1.5,High Muffles,HM
2018-02-08 07:00:00,37.76862,0.30635,13.87061,14.34033,213.7,5.0,-1.7,High Muffles,HM
2018-02-08 08:00:00,37.96819,0.67397,13.30693,14.34033,218.0,5.3,-0.7,High Muffles,HM
2018-02-08 09:00:00,33.52776,1.50111,18.11669,20.41836,222.8,5.4,0.3,High Muffles,HM
2018-02-08 10:00:00,32.43013,2.38952,19.03373,22.69762,219.7,5.6,1.2,High Muffles,HM
2018-02-08 11:00:00,32.23056,3.30857,19.33399,24.40706,211.3,5.5,1.8,High Muffles,HM
2018-02-08 12:00:00,30.634,3.36984,21.89918,27.06619,207.6,5.6,2.3,High Muffles,HM
2018-02-08 13:00:00,26.84217,2.91032,26.49751,30.95993,205.7,6.2,2.9,High Muffles,HM
2018-02-08 14:00:00,24.29765,2.57333,30.19567,34.14139,203.1,7.0,3.3,High Muffles,HM
2018-02-08 15:00:00,25.2955,1.47047,29.7024,31.9571,202.2,8.4,3.9,High Muffles,HM
2018-02-08 16:00:00,31.48217,0.64333,26.17473,27.16116,199.3,8.7,4.1,High Muffles,HM
2018-02-08 17:00:00,34.27615,0.36762,25.17295,25.73663,202.6,9.4,4.4,High Muffles,HM
2018-02-08 18:00:00,36.17206,0.33698,23.03563,23.55234,206.8,9.2,5.0,High Muffles,HM
2018-02-08 19:00:00,35.77292,0.30635,21.61059,22.08032,210.7,8.7,5.1,High Muffles,HM
2018-02-08 20:00:00,37.66884,0.30635,19.18888,19.6586,221.1,7.3,5.0,High Muffles,HM
2018-02-08 21:00:00,41.71013,0.33698,16.24535,16.76205,259.3,5.3,5.0,High Muffles,HM
2018-02-08 22:00:00,45.45207,0.27571,13.11034,13.5331,271.0,4.8,3.1,High Muffles,HM
2018-02-08 23:00:00,46.10067,0.39825,11.87779,12.48844,254.8,3.7,2.0,High Muffles,HM
2018-02-09 00:00:00,58.7401,0.20421,8.05008,8.3632,219.4,6.7,4.3,High Muffles,HM
2018-02-09 01:00:00,62.39889,0.49011,6.2812,7.0327,220.1,5.9,4.2,High Muffles,HM
2018-02-09 02:00:00,65.05982,0.33695,4.18765,4.7043,232.1,4.8,4.0,High Muffles,HM
2018-02-09 03:00:00,59.62154,0.42885,5.37725,6.03481,241.2,4.2,3.5,High Muffles,HM
2018-02-09 04:00:00,55.68003,0.30632,7.03819,7.50788,241.0,4.3,3.2,High Muffles,HM
2018-02-09 05:00:00,54.5325,0.33695,6.27845,6.7951,232.2,3.8,3.1,High Muffles,HM
2018-02-09 06:00:00,49.44347,0.49011,6.09113,6.84262,258.0,4.4,3.2,High Muffles,HM
2018-02-09 07:00:00,49.44347,0.36758,6.13645,6.70007,316.6,8.4,2.6,High Muffles,HM
2018-02-09 08:00:00,51.78842,0.55138,5.80712,6.65255,331.4,10.9,1.1,High Muffles,HM
2018-02-09 09:00:00,67.80391,0.58201,5.95022,6.84262,334.3,11.3,1.4,High Muffles,HM
2018-02-09 10:00:00,62.31573,1.50097,11.81146,14.11291,332.1,10.2,2.0,High Muffles,HM
2018-02-09 11:00:00,57.82541,0.8577,9.23393,10.54904,329.6,11.0,1.5,High Muffles,HM
2018-02-09 12:00:00,63.11401,0.88833,8.75929,10.12138,330.0,10.1,1.8,High Muffles,HM
2018-02-09 13:00:00,62.31573,0.88833,8.5217,9.88379,331.1,10.1,2.3,High Muffles,HM
2018-02-09 14:00:00,63.46326,0.73517,6.71326,7.8405,328.1,9.1,2.1,High Muffles,HM
2018-02-09 15:00:00,64.16176,0.82706,6.66739,7.93554,327.0,8.0,1.4,High Muffles,HM
2018-02-09 16:00:00,63.81251,0.61264,6.42595,7.36532,324.0,7.0,0.5,High Muffles,HM
2018-02-09 17:00:00,58.02498,0.27569,7.94049,8.3632,318.7,6.4,0.1,High Muffles,HM
2018-02-09 18:00:00,55.72992,0.24506,8.27257,8.64831,313.0,6.3,-0.4,High Muffles,HM
2018-02-09 19:00:00,59.07272,0.24506,6.08673,6.46248,316.3,6.8,-0.6,High Muffles,HM
2018-02-09 20:00:00,61.11831,0.18379,4.94519,5.227,314.1,6.5,-0.8,High Muffles,HM
2018-02-09 21:00:00,64.46111,0.24506,2.76046,3.1362,314.5,6.5,-0.8,High Muffles,HM
2018-02-09 22:00:00,65.45896,0.18379,1.5714,1.85321,314.6,6.1,-0.9,High Muffles,HM
2018-02-09 23:00:00,64.11186,0.24506,1.52498,1.90073,309.9,5.4,-0.9,High Muffles,HM
2018-02-10 00:00:00,62.26584,0.24503,1.39956,1.77527,278.4,2.6,-2.9,High Muffles,HM
2018-02-10 01:00:00,57.74225,0.16336,1.20778,1.45826,244.9,2.2,-3.6,High Muffles,HM
2018-02-10 02:00:00,53.53465,0.2144,1.33557,1.66432,231.8,2.9,-3.8,High Muffles,HM
2018-02-10 03:00:00,53.98369,0.33692,2.71692,3.23353,216.1,3.2,-4.0,High Muffles,HM
2018-02-10 04:00:00,41.51056,0.27566,8.80239,9.22506,210.4,4.0,-3.9,High Muffles,HM
2018-02-10 05:00:00,37.81852,0.27566,12.46388,12.88655,202.9,4.4,-3.7,High Muffles,HM
2018-02-10 06:00:00,42.10927,0.36755,9.94539,10.50896,202.7,5.7,-2.7,High Muffles,HM
2018-02-10 07:00:00,45.70153,0.24503,8.99201,9.36772,200.4,7.8,-1.1,High Muffles,HM
2018-02-10 08:00:00,45.15271,0.36755,9.46988,10.03344,206.2,9.4,-0.6,High Muffles,HM
2018-02-10 09:00:00,44.20476,0.76573,11.71246,12.88655,206.0,10.2,0.5,High Muffles,HM
2018-02-10 10:00:00,46.84906,0.82699,11.57098,12.839,208.1,10.1,1.6,High Muffles,HM
2018-02-10 11:00:00,45.05293,0.85761,12.71281,14.0278,208.0,8.8,2.3,High Muffles,HM
2018-02-10 12:00:00,46.5996,0.88824,13.42668,14.78863,211.5,7.6,3.4,High Muffles,HM
2018-02-10 13:00:00,47.79702,0.79636,13.56757,14.78863,219.3,6.2,4.1,High Muffles,HM
2018-02-10 14:00:00,47.39788,0.67384,13.61277,14.64597,217.5,5.3,4.6,High Muffles,HM
2018-02-10 15:00:00,50.64089,0.52069,12.23082,13.02921,229.0,4.6,5.1,High Muffles,HM
2018-02-10 16:00:00,46.00089,0.52069,14.37066,15.16904,232.8,4.9,5.3,High Muffles,HM
2018-02-10 17:00:00,43.10712,0.18378,14.12643,14.40821,240.2,3.7,4.9,High Muffles,HM
2018-02-10 18:00:00,43.85551,0.36755,13.93975,14.50332,231.1,2.9,4.5,High Muffles,HM
2018-02-10 19:00:00,47.04863,0.27566,10.4667,10.88938,216.2,2.4,4.4,High Muffles,HM
2018-02-10 20:00:00,42.30884,0.33692,12.08464,12.60124,180.7,2.4,4.3,High Muffles,HM
2018-02-10 21:00:00,46.35013,0.30629,11.89385,12.36348,144.2,2.6,4.4,High Muffles,HM
2018-02-10 22:00:00,49.19401,0.36755,11.22929,11.79286,118.8,3.3,4.3,High Muffles,HM
2018-02-10 23:00:00,58.17466,0.36755,8.09087,8.65444,110.9,1.9,4.4,High Muffles,HM
2018-02-11 00:00:00,77.49968,0.57169,3.43785,4.31442,259.9,11.3,5.1,High Muffles,HM
2018-02-11 01:00:00,74.57266,0.44918,2.61052,3.29926,313.9,12.5,2.9,High Muffles,HM
2018-02-11 02:00:00,71.89509,0.15313,2.04931,2.2841,317.9,11.6,2.1,High Muffles,HM
2018-02-11 03:00:00,70.64778,0.18376,1.95476,2.23652,313.7,11.2,2.0,High Muffles,HM
2018-02-11 04:00:00,71.74542,0.24501,1.52775,1.90342,311.3,9.9,1.4,High Muffles,HM
2018-02-11 05:00:00,72.59359,0.27564,1.19527,1.61791,306.0,9.8,0.7,High Muffles,HM
2018-02-11 06:00:00,75.78671,0.27564,0.86217,1.28481,306.6,9.1,0.3,High Muffles,HM
2018-02-11 07:00:00,74.33983,0.27564,0.90976,1.3324,309.5,8.2,0.1,High Muffles,HM
2018-02-11 08:00:00,73.94069,0.24501,0.90913,1.28481,304.4,8.4,0.7,High Muffles,HM
2018-02-11 09:00:00,74.63918,0.27564,1.1001,1.52274,298.3,8.0,1.7,High Muffles,HM
2018-02-11 10:00:00,75.43746,0.36751,1.43508,1.99859,290.9,8.2,2.4,High Muffles,HM
2018-02-11 11:00:00,75.93639,0.33689,1.76755,2.2841,295.4,8.9,2.9,High Muffles,HM
2018-02-11 12:00:00,76.03617,0.42877,1.76943,2.42686,292.7,8.7,2.9,High Muffles,HM
2018-02-11 13:00:00,74.09036,0.49002,1.91344,2.66479,299.6,8.2,2.9,High Muffles,HM
2018-02-11 14:00:00,73.04262,0.5819,2.10566,2.99789,303.2,7.8,2.3,High Muffles,HM
2018-02-11 15:00:00,71.69552,0.55127,2.2002,3.04547,301.3,8.1,1.6,High Muffles,HM
2018-02-11 16:00:00,72.29423,0.33689,2.00548,2.52203,303.2,8.2,0.7,High Muffles,HM
2018-02-11 17:00:00,72.5437,0.21438,1.81263,2.14135,307.5,9.5,0.0,High Muffles,HM
2018-02-11 18:00:00,73.24219,0.21438,1.38436,1.71308,307.9,9.4,-0.4,High Muffles,HM
2018-02-11 19:00:00,70.79746,0.27564,1.4332,1.85584,307.2,8.9,-0.7,High Muffles,HM
2018-02-11 20:00:00,71.99488,0.24501,1.3374,1.71308,304.7,8.6,-0.9,High Muffles,HM
2018-02-11 21:00:00,73.79101,0.24501,1.28982,1.66549,303.9,8.8,-1.1,High Muffles,HM
2018-02-11 22:00:00,74.83875,0.27564,0.86217,1.28481,301.1,8.6,-1.3,High Muffles,HM
2018-02-11 23:00:00,74.73897,0.36751,1.00681,1.57032,296.2,8.0,-1.4,High Muffles,HM
2018-02-12 00:00:00,75.10484,0.40831,0.77076,1.39683,299.9,9.3,-1.4,High Muffles,HM
2018-02-12 01:00:00,75.63703,0.32665,0.64201,1.14286,294.4,8.8,-1.3,High Muffles,HM
2018-02-12 02:00:00,75.33768,0.30623,0.57807,1.04762,294.2,8.7,-1.5,High Muffles,HM
2018-02-12 03:00:00,73.64133,0.24499,0.62436,1.0,298.3,9.4,-1.3,High Muffles,HM
2018-02-12 04:00:00,72.24434,0.27561,0.72027,1.14286,298.9,8.2,-1.0,High Muffles,HM
2018-02-12 05:00:00,70.4981,0.24499,0.81484,1.19048,295.3,7.3,-1.0,High Muffles,HM
2018-02-12 06:00:00,68.5024,0.27561,0.86312,1.28572,289.9,6.4,-1.0,High Muffles,HM
2018-02-12 07:00:00,69.35058,0.30623,0.81617,1.28572,286.6,6.5,-0.9,High Muffles,HM
2018-02-12 08:00:00,69.30068,0.21436,1.14751,1.47619,283.2,6.2,-0.6,High Muffles,HM
2018-02-12 09:00:00,73.34198,0.36748,1.53178,2.09524,278.0,7.1,1.1,High Muffles,HM
2018-02-12 10:00:00,78.18155,0.3981,1.34197,1.95239,268.0,6.5,2.0,High Muffles,HM
2018-02-12 11:00:00,79.72822,0.64309,1.91872,2.90477,257.7,7.2,2.6,High Muffles,HM
2018-02-12 12:00:00,78.78026,0.45935,2.15283,2.85715,253.4,7.7,3.4,High Muffles,HM
2018-02-12 13:00:00,78.03187,0.52059,2.34463,3.14287,242.3,7.8,3.2,High Muffles,HM
2018-02-12 14:00:00,79.07961,0.42873,2.43788,3.09525,236.4,7.5,2.9,High Muffles,HM
2018-02-12 15:00:00,74.73897,0.64309,4.01396,5.00001,229.1,6.4,2.2,High Muffles,HM
2018-02-12 16:00:00,73.79101,0.36748,3.48417,4.04763,224.6,5.6,1.2,High Muffles,HM
2018-02-12 17:00:00,67.00563,0.30623,5.95904,6.42859,224.6,5.5,0.6,High Muffles,HM
2018-02-12 18:00:00,61.61724,0.21436,6.76657,7.09526,214.5,4.8,0.0,High Muffles,HM
2018-02-12 19:00:00,50.09207,0.24499,15.91012,16.28576,203.9,5.3,-0.5,High Muffles,HM
2018-02-12 20:00:00,55.82971,0.24499,12.67201,13.04765,201.0,5.8,-0.7,High Muffles,HM
2018-02-12 21:00:00,53.93379,0.30623,12.95906,13.42861,198.4,5.7,-0.7,High Muffles,HM
2018-02-12 22:00:00,53.8839,0.24499,11.95773,12.33336,199.6,6.2,-1.0,High Muffles,HM
2018-02-12 23:00:00,45.75142,0.24499,17.14822,17.52386,199.1,6.5,-1.0,High Muffles,HM
2018-02-13 00:00:00,47.09852,0.40827,16.40194,17.02794,191.5,6.9,-1.1,High Muffles,HM
2018-02-13 01:00:00,52.55343,0.32662,11.38063,11.88144,192.7,7.9,-1.3,High Muffles,HM
2018-02-13 02:00:00,54.88175,0.18372,9.43947,9.72118,190.8,7.9,-1.3,High Muffles,HM
2018-02-13 03:00:00,60.66928,0.18372,7.10448,7.38619,184.8,7.5,-1.4,High Muffles,HM
2018-02-13 04:00:00,64.01208,0.24496,5.81926,6.19487,179.4,7.2,-1.3,High Muffles,HM
2018-02-13 05:00:00,64.61079,0.18372,4.91246,5.19416,182.3,7.9,-0.9,High Muffles,HM
2018-02-13 06:00:00,64.16176,0.21434,4.53194,4.86059,180.7,10.6,0.0,High Muffles,HM
2018-02-13 07:00:00,63.2138,0.3062,4.677,5.14651,181.5,10.9,0.2,High Muffles,HM
2018-02-13 08:00:00,63.81251,0.27558,5.72466,6.14722,183.5,11.0,0.9,High Muffles,HM
2018-02-13 09:00:00,65.30928,0.42869,6.06174,6.71905,182.5,11.0,1.7,High Muffles,HM
2018-02-13 10:00:00,65.00993,0.45931,7.11081,7.81506,178.0,11.2,1.9,High Muffles,HM
2018-02-13 11:00:00,64.46111,0.3062,7.86974,8.33924,181.5,11.0,2.3,High Muffles,HM
2018-02-13 12:00:00,62.5652,0.27558,8.15495,8.57751,192.0,9.7,2.4,High Muffles,HM
2018-02-13 13:00:00,60.02068,0.3062,9.68055,10.15005,200.5,8.1,2.3,High Muffles,HM
2018-02-13 14:00:00,56.82756,0.58179,11.0688,11.96086,259.2,4.4,2.2,High Muffles,HM
2018-02-13 15:00:00,52.98584,0.33682,13.0646,13.58106,344.4,9.0,1.8,High Muffles,HM
2018-02-13 16:00:00,58.77337,0.27558,10.82351,11.24607,335.1,6.4,1.0,High Muffles,HM
